text,label_id,ds
"Irrer Angriff auf die #Meinungsfreiheit aus Werte-Deutschland: Merkel-Nachfolgerin Kramp-Karrenbauer fordert #Klarnamenpflicht, weil sie wissen möchte, 'was ihr so denkt'!  https://t.co/xN5JjQhW4Q @akk",2,hasoc
"So eine 'mutige' Berichterstattung (#Pfingsten = Drogentrip) würde ich mir mal wünschen, wenn sich weltweit Millionen Bärtige mit dem Gesicht zu Boden Richtung #Mekka werfen.  Na, wie wär's, @ZDFinfo? https://t.co/L3lhycmkU6",2,hasoc
Sex-Attacke im Wohnheim für minderjährige #Flüchtlinge in #Straubing: 14-jähriger Afrikaner bespringt Betreuerin!  https://t.co/CgsNEwGBUT,2,hasoc
"Ich bin meinen Eltern, Lehrern und -an der Uni- Professoren unendlich dankbar, dass sie mich zu kritischem Denken angeleitet haben, um bei solchen Tendenzen 'hellwach' zu sein.  Merci! https://t.co/18m9udjRWE",2,hasoc
"Obwohl der streng gläubige Herr im #Gefährder-System der Polizei in der höchsten Risikoklasse geführt ist, hortet er munter Waffen mit Munition und Schalldämpfer.  Naja, dient wohl der Religionsausübung.  https://t.co/y6O4yObVNM",2,hasoc
Max Otte singt beim Hambacher Fest! Die Demonstration der Patrioten verlief ohne Zwischenfälle! https://t.co/vir2KtYSZX,2,hasoc
"@baerbeli04 @bernd471 Ich bin selbst aus dem Westen, aber davon können sich die gehirngewaschenen Weichbirnen mal eine Scheibe abschneiden.",2,hasoc
Die Strafanzeige der Kölner Polizei zu einem nächtlichen Einsatz in Widdersdorf umfasst inzwischen einige Seiten.Nachbarn hatten sich wegen Ruhestörung beschwert.Die Polizei rückte schließlich mit 20 Beamten an und legte einen ZDF-Reporter in Handschellen.  https://t.co/l1lKLkgs5B,2,hasoc
Kriminelle Clans haben ihre Netzwerke mittlerweile über ganz NRW gezogen: 'In jedem Zuständigkeitsbereich der 47 Polizeibehörden leben demnach Mitglieder von kriminellen Clans.' Alleine die Mitglieder eines Clans wohnen in 35 der 47 Bezirke #Clan  https://t.co/GDgIkJPpvj,2,hasoc
Warum der EuGH die Abschiebung schwerkrimineller Flüchtlinge und Kindervergewaltiger verbietet. So viel zum Thema Sicherheit. https://t.co/5c1G2vXN2u,2,hasoc
"#Vetternwirtschaft: #SPD-Parteibuch wichtiger als Eignung. #Giffey lässt Leitungsposten in der #Antidiskriminierungsstelle ein Jahr unbesetzt, weil SPD-Parteigenossin abgelehnt wurde.  https://t.co/PJxA2lH3Cx",2,hasoc
"#Bautzen und die #Riesenaufregung ums das #Nazi-Kennzeichen: 'BZ HH 8888'.    Alle #Befürchtungen haben sich bestätigt,   der #KZ-Besitzer ist ein typischer ostdeutscher #Rechtsradikaler:  Abdullatif Hamami (39), er kam als #Flüchtling nach #Deutschland.    😂     https://t.co/0eY9w7pVMt",2,hasoc
"#Bonn: “Hilfe, Papa!“ .. später folgten mehrere weinende Emojis” - 2015 nach D gekommene Afghane Arian G. setzt eine 19-Jährige, die er am Busbahnhof kennengelernt hat, unter Drogen und vergewaltigt mehrmals sie mit einem Cousin zusammen - 7 ¼ Jahre Haft  https://t.co/HZRg2ymQrw",2,hasoc
Vermutlich linksextreme Farbbeutel-Attacke auf meine Ordination: https://t.co/83q6l1K7Tb,2,hasoc
Frohe #Pfingsten an alle! Möge sich der (Heilige) Geist auch über Linksgrüne ausschütten! 😇 https://t.co/CNWZU2uETz,2,hasoc
"@AlexE1789 @Proteus93484191 D Ramadan ist eine Monat durchhängen ohne jegliche produktivität, dann drei Tage dauer Fest als Belohnung obendrauf! Aber woher sollte klein Heiko das wissen, i seinem Wolkenkukuksheim?",2,hasoc
"Linksgrüne: 'Geflüchtete sind traumatisiert, Silvesterknallerei verbieten! Und Osterfeuer auch, weil das ist schlecht für's Klima!'  Auch Linksgrüne: Zerlegen Berlin+weitere Großstädte+zünden massenhaft fremde Autos während #1Mai Krawallen an.  #TagderArbeit",2,hasoc
#Kühnert will BMW enteignen. Besser wäre aber wenn Kühnert endlich mal für seinen Lebensunterhalt arbeitet. Vll sogar am BMW Fließband? Falls das nicht zu überfordernd ist.,2,hasoc
"Ist lustig und tragisch zugleich zu sehen, dass bisher ignorante und uninformierte Teenies mitkriegen wie korrupt+verlogen Politik funktioniert. Hätten sie sich mal auch in anderen Belangen nicht so auf Medien+eigene Ignoranz verlassen ...  #Artikel13",2,hasoc
"@Kittypunk7 Hallo, gute Tweets, aber bist du echt ein Punk+links?",2,hasoc
"Maltas Ministerpräsident Joseph Muscat: 'Die Migranten hätten nach Tunesien gebracht werden sollen, da dort der Rettungsaktion nächstgelegene Hafen ist und nicht nach Europa.' Werden die Schlepper denn verhaftet und warum unterstützt die  Bundesregierung sowas @regsprecher?",2,hasoc
"Trump schlägt vor, illegale Einwanderer nur in Städten von Demokraten regiert unterzubringen, da Demokraten Abschiebungen Illegaler blockieren.     Tolle Idee, sollte man auch hier anwenden. https://t.co/bRaGWacdvG",2,hasoc
"@DerBrainfucker @Martin_Sellner Westernhagen empfiehlt Kokainkonsum, um nicht AfD zu wählen, Beck empfiehlt Crystal, ich empfehle, Menschen mit drogenbedingten Hirnschäden unter Betreuung zu stellen, um die Öffentlichkeit vor deren totalitären Ideen zu bewahren.",2,hasoc
"Was gibt es schöneres als ein Haufen abehobener, degenerierter 'VIPs', von außerhalb, die einem sagen wollen, wie man, bei der Oberbürgermeister-Wahl in seiner eigenen Stadt, zu wählen hat..? https://t.co/gHwJYdOmvn",2,hasoc
"Lars Klingbeils neue Worthülse, die Entschuldigungsphrase 'da waren wir nicht auf dem Platz'; ein Platzhirsch ist weder er noch die SPD. https://t.co/8rRgmW3SVB",2,hasoc
"Sie suchten und fanden nichts, dann spielten sie, 'Verstehen Sie Spaß' mit Lockvogel etc., Ergebnis bekannt. Eine Kampagne der  BRD mit den linksrotgrünversifften Werkzeugen: DER SPIEGEL, SÜDDEUTSCHE ZEITUNG und ZFD NEO mit BÖHMERMANN, gegen, noch souveränes, Österreich. https://t.co/KgPOGmQo0M",2,hasoc
@SteinbachErika 'Herr' Stegner bezeichnet die AfD als 'Bande' und unterscheidet auch bei Attentaten im Sinne rotgrünversiftem Mainstream. https://t.co/O3ZSWEdA2t,2,hasoc
Artikel vom 9.4.2019    'Täglich werden in Frankreich drei Gotteshäuser Opfer von Vandalismus. Von der katholischen Kirche wurden die Vorfälle lange nicht an die große Glocke gehängt – jetzt finden sie größere Aufmerksamkeit. '   https://t.co/FBGcsohCbl,2,hasoc
Ihr Wissen nahmen sie mit ins Grab https://t.co/IibSH4B6ra via @WEBDE_News,2,hasoc
"Retweete diesen Tweet, wenn du auch dafür bist, dass “Flüchtlinge“ in Wohngebiete von Grün-Wählern angesiedelt werden🤨🥳",2,hasoc
Notre Dame brennt.  Die Welt ist erschüttert.  Muslime feiern.    Keine Pointe.😔,2,hasoc
"Wenn Worte/Namen fallen: Berlin, Geisel, BER, Müller, Hertha, Gegenbauer, Stadion und Neubau, dann denke ich an Länderfinanzausgleich.... mit Grausen    Präsidiumssitzung: Dardai hat nur bis Mai Jobsicherheit https://t.co/Ep5PHS1eha",2,hasoc
"Herzlichen Glückwunsch zum Geburtstag, Michael Schumacher!   #KeepFightingMichael 🚗",2,hasoc
Bitte heute alle Raketen zusammenlegen + eine gewisse Dame zum Mond schießen. https://t.co/QmGef2uDc2,2,hasoc
"Ich empfehle dem armseligen Melder, der mich in meinem Recht persönliche Eindrücke zu schildern beschneiden will, mal einen persönlichen Besuch am Hamburger Hauptbahnhof. https://t.co/UWW5RPFBG3",2,hasoc
Eurosport : Liebe auf den zweiten Blick? BVB-Talent Isak sorgt für Furore https://t.co/6IFJ71pCuO,2,hasoc
Der Staatsfunk wirft sich in den Wahlkampf. Keine Pointe. https://t.co/FipDJrBWd9,2,hasoc
Angela Merkel als Kunstkritikerin https://t.co/d3pGMGoIvY  Wenn ich nur den Namen höre überkommt mich (M)E(R)KEL!,2,hasoc
"Er ist noch so jung und doch schon relativ weit, dazu bescheiden; wenn ich da so an Emre Mohr denke, der sein Talent verschleuderte. https://t.co/lXQKIAkNHN",2,hasoc
Andreas Popp - Wissensforum 2018 https://t.co/MpjDA1rPa0,2,hasoc
Voll wie ein Natter. https://t.co/qXCaKqTde7,2,hasoc
@Telekom_hilft Wie komme ich auf die Startseite von Magenta TV? Welche Sendernummer ist das?,2,hasoc
Wie kann man so verroht sein? Notre Dame: Jubel bei fanatischen Muslimen und der „Antifa“ über die Zerstörung der Kathedrale https://t.co/JijD4YHiUk via @DrDavidBerger #NotreDameFire #NotreDame #NotreDameCathedral #Antifa,2,hasoc
"Wenigstens einer aus der CDU, der es mit der Wahrheit genau nimmt und sich nicht von so einer Stasitrine hinter die Fichte führen lässt.     Maaßen rechnet mit Flüchtlingspolitik von Merkel ab https://t.co/ZDdJY9fX13",2,hasoc
"In Deutschland lebende Migranten haben im vergangenen Jahr 5,1 Milliarden Euro in ihre Heimatländer geschickt – ein Rekordwert. Das berichtet die „Wirtschaftswoche“ unter Berufung auf Daten der Bundesbank. (Besser das Geld würde in D ausgegeben werden.) https://t.co/LiD6rCO0mT",2,hasoc
Vergewaltigung: Polizei nimmt 19-jährigen Schüler fest (Ganz unten im Text steht dann: 'Der 19-jährige Afghane wurde noch am Montag dem Ermittlungsrichter beim Amtsgericht Augsburg vorgeführt.') https://t.co/cMhgYwvDg3,2,hasoc
"Von den 1,7 Mio „Flüchtlingen“, die in 🇩🇪 registriert sind, gehen mehr als 1,3 Mio ÜERHAUPT KEINER sozialversicherungspflichtigen Beschäftigung nach, obwohl d allermeisten doch im besten Alter jg Erwachsener sind u vor Arbeitswillen nur so strotzen müssten https://t.co/ChCmGhy4AV",2,hasoc
